Var1,op,Var2,Result
16,d,2,8.0
14,m,15,210.0
16,d,2,8.0
11,m,5,55.0
8,m,8,64.0
8,d,8,1.0
1,s,17,-16.0
17,p,11,28.0
15,s,19,-4.0
14,p,17,31.0
0,m,20,0.0
7,p,20,27.0
4,d,17,0.23529411764705882
16,m,16,256.0
17,d,12,1.4166666666666667
18,s,16,2.0
19,m,1,19.0
10,s,15,-5.0
15,m,3,45.0
14,m,4,56.0
12,p,7,19.0
2,d,19,0.10526315789473684
8,m,5,40.0
4,s,6,-2.0
18,s,14,4.0
16,s,7,9.0
18,s,3,15.0
3,d,20,0.15
0,s,12,-12.0
18,s,6,12.0
16,p,16,32.0
18,s,17,1.0
5,p,4,9.0
1,p,3,4.0
5,s,7,-2.0
0,p,0,0.0
16,d,12,1.3333333333333333
13,p,12,25.0
1,d,0,0.0
12,p,3,15.0
17,m,2,34.0
6,d,11,0.5454545454545454
2,p,9,11.0
7,m,17,119.0
10,s,20,-10.0
20,p,2,22.0
15,d,8,1.875
17,s,20,-3.0
6,m,10,60.0
13,m,18,234.0
3,p,1,4.0
6,d,0,0.0
12,p,5,17.0
11,m,8,88.0
18,d,12,1.5
2,p,10,12.0
1,d,13,0.07692307692307693
12,m,13,156.0
2,p,2,4.0
20,m,12,240.0
9,p,2,11.0
7,p,9,16.0
14,m,17,238.0
3,m,12,36.0
19,p,15,34.0
16,p,19,35.0
11,s,17,-6.0
13,s,13,0.0
9,s,17,-8.0
12,d,17,0.7058823529411765
5,d,12,0.4166666666666667
0,s,16,-16.0
17,p,13,30.0
15,d,16,0.9375
19,m,2,38.0
0,d,11,0.0
5,d,11,0.45454545454545453
2,d,18,0.1111111111111111
12,s,0,12.0
4,p,0,4.0
4,m,13,52.0
14,s,20,-6.0
12,m,0,0.0
2,p,17,19.0
18,s,11,7.0
2,m,14,28.0
10,m,16,160.0
3,d,14,0.21428571428571427
14,p,9,23.0
4,m,15,60.0
12,s,19,-7.0
2,s,3,-1.0
8,d,2,4.0
4,m,13,52.0
5,s,5,0.0
19,m,15,285.0
16,p,18,34.0
14,m,1,14.0
11,s,8,3.0
3,m,17,51.0
9,d,11,0.8181818181818182
1,d,10,0.1
16,p,4,20.0
18,s,4,14.0
11,p,15,26.0
18,p,0,18.0
2,d,20,0.1
7,d,10,0.7
8,d,1,8.0
5,s,6,-1.0
8,s,15,-7.0
16,m,5,80.0
8,p,0,8.0
2,s,15,-13.0
5,d,8,0.625
7,s,2,5.0
13,d,2,6.5
17,p,11,28.0
15,p,2,17.0
11,p,17,28.0
2,m,3,6.0
0,s,19,-19.0
14,p,3,17.0
10,d,5,2.0
2,m,1,2.0
7,p,14,21.0
18,s,4,14.0
1,d,1,1.0
2,m,13,26.0
0,d,0,0.0
8,p,20,28.0
16,m,18,288.0
17,m,10,170.0
7,s,20,-13.0
18,d,16,1.125
13,s,18,-5.0
13,s,11,2.0
19,m,8,152.0
15,d,3,5.0
2,s,19,-17.0
15,m,6,90.0
17,s,2,15.0
2,m,1,2.0
10,s,1,9.0
11,d,17,0.6470588235294118
7,p,5,12.0
14,s,9,5.0
11,m,14,154.0
16,m,7,112.0
4,p,13,17.0
12,d,8,1.5
1,d,13,0.07692307692307693
6,s,18,-12.0
8,s,9,-1.0
17,s,9,8.0
10,d,7,1.4285714285714286
20,d,9,2.2222222222222223
4,p,17,21.0
10,p,10,20.0
14,m,14,196.0
1,m,12,12.0
14,m,19,266.0
11,m,2,22.0
12,s,5,7.0
18,p,5,23.0
19,m,1,19.0
10,p,3,13.0
15,m,20,300.0
0,p,19,19.0
7,p,3,10.0
3,d,14,0.21428571428571427
3,p,19,22.0
4,m,10,40.0
14,p,12,26.0
5,p,5,10.0
12,m,19,228.0
7,m,10,70.0
2,p,5,7.0
2,s,4,-2.0
14,m,10,140.0
1,s,0,1.0
13,p,1,14.0
10,m,3,30.0
6,m,5,30.0
20,m,18,360.0
14,m,20,280.0
1,m,14,14.0
1,p,15,16.0
14,s,6,8.0
14,p,19,33.0
11,m,18,198.0
20,s,0,20.0
2,p,1,3.0
12,s,9,3.0
9,s,0,9.0
18,p,3,21.0
8,s,11,-3.0
1,d,6,0.16666666666666666
1,m,16,16.0
2,m,2,4.0
20,p,19,39.0
7,m,20,140.0
19,s,19,0.0
17,m,11,187.0
7,m,11,77.0
4,m,1,4.0
12,p,2,14.0
1,d,13,0.07692307692307693
18,p,18,36.0
20,d,0,0.0
18,p,13,31.0
2,d,17,0.11764705882352941
14,m,15,210.0
1,d,7,0.14285714285714285
16,s,8,8.0
6,m,6,36.0
9,m,18,162.0
7,p,0,7.0
12,d,15,0.8
12,m,5,60.0
10,s,0,10.0
5,m,20,100.0
0,d,2,0.0
6,m,12,72.0
8,d,4,2.0
5,p,9,14.0
14,m,17,238.0
5,p,18,23.0
20,s,5,15.0
7,m,7,49.0
10,p,3,13.0
0,p,1,1.0
20,p,13,33.0
11,p,7,18.0
20,d,17,1.1764705882352942
16,s,8,8.0
0,p,4,4.0
2,d,12,0.16666666666666666
14,s,7,7.0
19,m,0,0.0
10,m,14,140.0
18,d,17,1.0588235294117647
10,s,18,-8.0
2,d,5,0.4
9,d,5,1.8
1,s,7,-6.0
13,p,5,18.0
4,m,14,56.0
11,s,16,-5.0
2,d,8,0.25
14,s,0,14.0
0,p,14,14.0
2,s,11,-9.0
7,p,17,24.0
5,d,6,0.8333333333333334
5,s,3,2.0
2,p,11,13.0
16,d,18,0.8888888888888888
0,p,11,11.0
13,p,3,16.0
16,s,13,3.0
17,m,11,187.0
17,p,17,34.0
18,d,10,1.8
15,p,5,20.0
12,p,17,29.0
1,s,10,-9.0
15,s,17,-2.0
2,d,17,0.11764705882352941
19,d,4,4.75
5,m,16,80.0
10,p,9,19.0
3,s,16,-13.0
5,s,15,-10.0
0,s,1,-1.0
17,m,6,102.0
17,s,4,13.0
4,p,4,8.0
8,m,2,16.0
8,m,15,120.0
20,s,6,14.0
16,p,3,19.0
13,s,11,2.0
0,p,4,4.0
4,s,1,3.0
1,s,8,-7.0
7,s,4,3.0
14,m,15,210.0
4,s,3,1.0
11,p,6,17.0
4,p,16,20.0
13,p,10,23.0
13,d,8,1.625
6,p,0,6.0
11,s,19,-8.0
14,d,14,1.0
11,p,12,23.0
19,s,17,2.0
4,p,2,6.0
20,p,5,25.0
13,d,2,6.5
9,p,12,21.0
5,s,18,-13.0
3,m,0,0.0
7,m,17,119.0
2,d,19,0.10526315789473684
12,s,5,7.0
18,s,2,16.0
3,d,13,0.23076923076923078
0,p,16,16.0
11,m,12,132.0
13,d,12,1.0833333333333333
1,s,12,-11.0
12,p,4,16.0
18,d,16,1.125
11,p,11,22.0
9,m,18,162.0
8,p,9,17.0
14,d,13,1.0769230769230769
6,s,9,-3.0
7,d,18,0.3888888888888889
11,m,0,0.0
20,d,19,1.0526315789473684
5,s,14,-9.0
4,d,5,0.8
4,p,13,17.0
2,s,9,-7.0
8,d,6,1.3333333333333333
4,m,10,40.0
8,p,4,12.0
16,p,16,32.0
17,p,15,32.0
19,s,13,6.0
20,m,7,140.0
2,d,19,0.10526315789473684
8,s,7,1.0
17,s,10,7.0
4,d,9,0.4444444444444444
5,p,11,16.0
11,s,17,-6.0
7,m,7,49.0
6,s,1,5.0
2,m,2,4.0
16,d,15,1.0666666666666667
0,m,11,0.0
11,d,14,0.7857142857142857
18,d,8,2.25
10,d,14,0.7142857142857143
18,m,8,144.0
6,s,11,-5.0
13,d,11,1.1818181818181819
8,d,12,0.6666666666666666
19,d,16,1.1875
2,s,13,-11.0
8,p,4,12.0
5,m,10,50.0
11,p,0,11.0
18,m,10,180.0
16,m,2,32.0
5,s,12,-7.0
10,d,11,0.9090909090909091
12,d,9,1.3333333333333333
5,s,3,2.0
0,m,14,0.0
4,m,7,28.0
18,m,3,54.0
5,p,12,17.0
9,m,1,9.0
20,s,17,3.0
7,d,5,1.4
3,m,9,27.0
9,p,6,15.0
14,d,18,0.7777777777777778
7,s,14,-7.0
3,p,0,3.0
17,p,20,37.0
15,m,16,240.0
5,p,4,9.0
2,d,11,0.18181818181818182
2,m,17,34.0
10,s,5,5.0
11,s,8,3.0
13,d,16,0.8125
8,d,8,1.0
1,d,3,0.3333333333333333
6,s,20,-14.0
20,d,0,0.0
10,s,4,6.0
14,d,14,1.0
4,d,18,0.2222222222222222
12,d,10,1.2
6,d,6,1.0
0,m,3,0.0
1,p,20,21.0
20,s,11,9.0
14,p,17,31.0
0,m,11,0.0
20,p,16,36.0
1,s,0,1.0
15,s,5,10.0
2,s,9,-7.0
10,s,14,-4.0
3,p,13,16.0
19,s,9,10.0
18,s,3,15.0
12,p,16,28.0
15,p,5,20.0
6,s,3,3.0
12,m,19,228.0
11,d,4,2.75
5,s,0,5.0
18,d,20,0.9
7,s,11,-4.0
11,m,19,209.0
6,s,7,-1.0
5,d,4,1.25
7,s,19,-12.0
16,s,19,-3.0
0,m,9,0.0
15,m,7,105.0
7,s,4,3.0
13,p,13,26.0
16,p,11,27.0
15,p,12,27.0
1,d,17,0.058823529411764705
1,s,16,-15.0
12,d,19,0.631578947368421
3,s,16,-13.0
6,p,12,18.0
3,d,0,0.0
3,d,4,0.75
3,s,11,-8.0
17,s,17,0.0
2,d,15,0.13333333333333333
8,m,17,136.0
12,s,15,-3.0
10,m,14,140.0
4,s,4,0.0
6,s,4,2.0
5,p,16,21.0
20,m,3,60.0
8,m,4,32.0
17,s,18,-1.0
20,s,5,15.0
11,p,12,23.0
12,m,5,60.0
6,p,11,17.0
12,d,7,1.7142857142857142
7,p,2,9.0
17,m,1,17.0
12,m,15,180.0
3,p,7,10.0
15,s,10,5.0
17,p,9,26.0
20,m,17,340.0
4,p,0,4.0
7,s,12,-5.0
12,m,1,12.0
12,d,7,1.7142857142857142
11,p,12,23.0
10,d,8,1.25
1,m,11,11.0
8,p,18,26.0
5,p,20,25.0
11,d,2,5.5
8,p,2,10.0
18,m,10,180.0
13,p,8,21.0
18,d,2,9.0
18,m,6,108.0
14,d,17,0.8235294117647058
11,p,5,16.0
15,s,0,15.0
0,s,8,-8.0
13,p,5,18.0
2,d,19,0.10526315789473684
3,p,4,7.0
4,p,9,13.0
6,s,18,-12.0
13,d,19,0.6842105263157895
14,d,17,0.8235294117647058
12,d,1,12.0
6,s,2,4.0
13,d,15,0.8666666666666667
7,s,2,5.0
4,d,14,0.2857142857142857
0,m,14,0.0
18,d,16,1.125
20,d,17,1.1764705882352942
11,s,7,4.0
20,m,18,360.0
6,p,3,9.0
20,m,12,240.0
9,p,6,15.0
16,m,18,288.0
5,p,7,12.0
4,s,1,3.0
3,p,18,21.0
11,m,0,0.0
15,m,12,180.0
9,d,18,0.5
9,p,15,24.0
1,s,0,1.0
13,d,17,0.7647058823529411
12,m,9,108.0
17,d,13,1.3076923076923077
12,d,9,1.3333333333333333
18,m,14,252.0
2,s,13,-11.0
12,d,11,1.0909090909090908
1,m,8,8.0
1,d,0,0.0
7,m,11,77.0
7,s,15,-8.0
1,d,18,0.05555555555555555
8,d,18,0.4444444444444444
19,d,5,3.8
14,p,2,16.0
20,m,18,360.0
4,d,18,0.2222222222222222
7,s,10,-3.0
1,d,11,0.09090909090909091
0,m,5,0.0
11,s,3,8.0
16,d,5,3.2
13,d,6,2.1666666666666665
9,p,7,16.0
10,m,19,190.0
16,m,19,304.0
19,m,12,228.0
9,d,13,0.6923076923076923
7,m,9,63.0
8,s,9,-1.0
9,p,8,17.0
9,p,19,28.0
12,s,18,-6.0
19,m,7,133.0
8,d,18,0.4444444444444444
9,m,7,63.0
13,p,8,21.0
16,s,17,-1.0
4,p,7,11.0
18,d,10,1.8
4,d,19,0.21052631578947367
6,m,18,108.0
3,s,7,-4.0
3,d,0,0.0
4,s,1,3.0
3,p,15,18.0
15,m,10,150.0
16,s,11,5.0
9,d,20,0.45
11,d,10,1.1
18,s,4,14.0
1,p,7,8.0
1,m,9,9.0
18,m,13,234.0
12,s,2,10.0
19,p,7,26.0
0,m,4,0.0
3,p,4,7.0
6,m,14,84.0
12,d,11,1.0909090909090908
6,m,10,60.0
20,p,15,35.0
17,p,13,30.0
18,s,19,-1.0
2,m,8,16.0
17,s,9,8.0
8,d,10,0.8
12,p,7,19.0
2,m,7,14.0
1,m,6,6.0
5,d,6,0.8333333333333334
5,p,4,9.0
7,m,6,42.0
14,s,9,5.0
8,s,13,-5.0
20,p,3,23.0
9,d,7,1.2857142857142858
18,d,13,1.3846153846153846
17,p,0,17.0
17,m,20,340.0
4,m,18,72.0
12,p,18,30.0
4,p,20,24.0
20,d,15,1.3333333333333333
9,d,2,4.5
8,p,6,14.0
9,m,6,54.0
1,s,4,-3.0
17,p,11,28.0
5,m,5,25.0
13,m,12,156.0
5,m,14,70.0
5,s,6,-1.0
4,s,16,-12.0
19,p,7,26.0
4,s,0,4.0
10,p,12,22.0
6,p,6,12.0
7,s,0,7.0
6,d,8,0.75
14,p,14,28.0
3,d,13,0.23076923076923078
11,d,0,0.0
13,d,4,3.25
19,m,19,361.0
10,p,7,17.0
5,m,8,40.0
6,p,1,7.0
5,m,7,35.0
15,s,5,10.0
0,m,6,0.0
4,s,1,3.0
17,d,9,1.8888888888888888
2,p,18,20.0
2,s,14,-12.0
5,m,4,20.0
1,p,11,12.0
14,m,13,182.0
17,p,14,31.0
15,d,20,0.75
10,d,8,1.25
3,s,19,-16.0
8,d,1,8.0
11,s,20,-9.0
17,s,14,3.0
15,s,20,-5.0
10,p,16,26.0
5,m,4,20.0
19,m,1,19.0
12,m,12,144.0
8,s,16,-8.0
7,s,15,-8.0
20,d,6,3.3333333333333335
18,s,2,16.0
3,p,4,7.0
2,p,1,3.0
16,p,14,30.0
7,d,11,0.6363636363636364
19,p,1,20.0
14,d,1,14.0
9,s,1,8.0
19,m,4,76.0
3,m,18,54.0
11,m,5,55.0
3,p,15,18.0
5,s,5,0.0
15,m,12,180.0
7,d,7,1.0
5,p,5,10.0
11,s,9,2.0
4,d,3,1.3333333333333333
5,m,12,60.0
8,d,18,0.4444444444444444
6,p,6,12.0
17,s,6,11.0
9,m,9,81.0
14,m,0,0.0
16,d,16,1.0
16,m,19,304.0
0,d,8,0.0
0,p,5,5.0
11,d,19,0.5789473684210527
16,p,11,27.0
19,s,10,9.0
14,m,15,210.0
19,d,5,3.8
13,s,20,-7.0
5,m,19,95.0
13,m,7,91.0
5,d,14,0.35714285714285715
15,s,10,5.0
5,s,11,-6.0
0,p,13,13.0
12,p,11,23.0
4,s,19,-15.0
0,m,20,0.0
18,s,5,13.0
18,p,9,27.0
2,d,10,0.2
6,s,1,5.0
18,m,10,180.0
18,s,12,6.0
13,d,7,1.8571428571428572
4,d,20,0.2
5,m,19,95.0
5,d,1,5.0
12,m,2,24.0
8,p,19,27.0
20,m,17,340.0
3,s,6,-3.0
3,p,7,10.0
1,s,8,-7.0
5,p,2,7.0
5,p,4,9.0
5,m,2,10.0
9,p,16,25.0
11,s,17,-6.0
13,d,17,0.7647058823529411
17,d,15,1.1333333333333333
9,p,0,9.0
18,m,3,54.0
8,p,17,25.0
12,m,9,108.0
4,p,0,4.0
12,d,5,2.4
14,d,20,0.7
7,m,10,70.0
12,d,20,0.6
9,m,12,108.0
3,d,19,0.15789473684210525
4,m,6,24.0
5,s,3,2.0
13,s,4,9.0
2,s,6,-4.0
0,p,9,9.0
1,s,9,-8.0
19,s,8,11.0
3,d,9,0.3333333333333333
16,p,18,34.0
2,d,15,0.13333333333333333
4,m,13,52.0
18,p,16,34.0
20,s,5,15.0
3,p,17,20.0
1,d,7,0.14285714285714285
13,p,13,26.0
5,p,0,5.0
0,s,11,-11.0
5,m,17,85.0
6,d,17,0.35294117647058826
6,p,3,9.0
10,p,20,30.0
10,m,5,50.0
7,s,16,-9.0
17,m,0,0.0
17,d,5,3.4
19,p,5,24.0
1,d,14,0.07142857142857142
17,s,13,4.0
14,s,13,1.0
7,s,5,2.0
16,d,19,0.8421052631578947
6,d,6,1.0
13,m,2,26.0
20,d,3,6.666666666666667
5,d,12,0.4166666666666667
3,d,7,0.42857142857142855
17,p,9,26.0
0,s,2,-2.0
4,s,16,-12.0
6,s,7,-1.0
3,s,17,-14.0
11,d,5,2.2
19,d,2,9.5
10,d,0,0.0
15,d,15,1.0
3,p,20,23.0
13,m,20,260.0
18,p,5,23.0
20,p,17,37.0
20,s,8,12.0
2,s,19,-17.0
14,d,19,0.7368421052631579
13,d,3,4.333333333333333
16,m,3,48.0
18,s,13,5.0
17,m,9,153.0
15,p,5,20.0
4,d,12,0.3333333333333333
11,d,12,0.9166666666666666
5,m,19,95.0
18,s,3,15.0
10,s,14,-4.0
9,s,19,-10.0
10,s,10,0.0
19,d,8,2.375
20,p,20,40.0
14,s,9,5.0
18,p,19,37.0
14,d,8,1.75
4,d,19,0.21052631578947367
13,m,18,234.0
2,d,14,0.14285714285714285
15,p,0,15.0
17,d,19,0.8947368421052632
9,m,15,135.0
17,m,11,187.0
12,p,8,20.0
16,m,6,96.0
3,d,13,0.23076923076923078
7,d,9,0.7777777777777778
16,m,20,320.0
6,p,12,18.0
12,p,9,21.0
8,m,9,72.0
0,s,19,-19.0
20,d,16,1.25
0,s,10,-10.0
3,s,1,2.0
12,d,4,3.0
1,d,12,0.08333333333333333
9,p,17,26.0
0,s,17,-17.0
8,m,17,136.0
11,p,16,27.0
7,s,0,7.0
1,d,10,0.1
9,s,17,-8.0
19,d,19,1.0
8,m,3,24.0
13,p,7,20.0
4,m,14,56.0
0,p,1,1.0
6,m,1,6.0
12,p,12,24.0
18,m,19,342.0
20,p,6,26.0
11,m,12,132.0
3,m,17,51.0
18,d,6,3.0
17,d,9,1.8888888888888888
14,p,18,32.0
16,p,15,31.0
20,d,3,6.666666666666667
5,p,13,18.0
0,s,3,-3.0
13,p,11,24.0
1,m,7,7.0
9,m,9,81.0
4,p,19,23.0
12,m,15,180.0
10,d,13,0.7692307692307693
11,m,5,55.0
1,s,12,-11.0
4,m,3,12.0
11,d,19,0.5789473684210527
15,m,4,60.0
13,s,5,8.0
5,p,3,8.0
10,s,7,3.0
20,m,20,400.0
14,m,0,0.0
15,d,9,1.6666666666666667
12,m,9,108.0
10,s,11,-1.0
19,m,13,247.0
5,s,3,2.0
17,m,7,119.0
0,p,15,15.0
4,m,9,36.0
11,p,6,17.0
5,p,19,24.0
0,d,7,0.0
4,p,5,9.0
2,s,15,-13.0
20,d,4,5.0
15,d,5,3.0
8,s,17,-9.0
19,m,11,209.0
10,m,17,170.0
5,m,5,25.0
5,s,11,-6.0
10,d,3,3.3333333333333335
3,m,16,48.0
15,p,11,26.0
14,p,2,16.0
10,p,1,11.0
11,p,9,20.0
8,d,14,0.5714285714285714
9,d,8,1.125
7,s,11,-4.0
11,m,4,44.0
14,m,16,224.0
3,p,14,17.0
11,m,18,198.0
18,s,14,4.0
8,s,9,-1.0
1,s,10,-9.0
15,p,16,31.0
7,p,6,13.0
16,d,6,2.6666666666666665
2,s,2,0.0
7,s,20,-13.0
13,d,1,13.0
16,s,17,-1.0
17,m,2,34.0
5,d,15,0.3333333333333333
6,m,0,0.0
17,s,13,4.0
10,m,2,20.0
5,d,3,1.6666666666666667
9,m,13,117.0
6,s,10,-4.0
15,p,16,31.0
3,p,16,19.0
11,d,13,0.8461538461538461
6,m,9,54.0
12,p,15,27.0
15,d,14,1.0714285714285714
5,d,18,0.2777777777777778
18,m,2,36.0
7,d,6,1.1666666666666667
4,m,18,72.0
12,d,20,0.6
8,p,10,18.0
19,p,18,37.0
1,p,3,4.0
17,m,19,323.0
15,p,7,22.0
17,m,7,119.0
5,p,3,8.0
17,d,19,0.8947368421052632
16,m,9,144.0
5,m,20,100.0
12,m,8,96.0
19,d,19,1.0
18,d,11,1.6363636363636365
5,m,17,85.0
15,m,10,150.0
16,p,4,20.0
18,s,1,17.0
4,d,2,2.0
18,p,14,32.0
4,s,9,-5.0
20,d,19,1.0526315789473684
2,p,14,16.0
10,m,18,180.0
8,p,10,18.0
8,d,6,1.3333333333333333
15,d,5,3.0
16,p,3,19.0
5,p,6,11.0
6,m,16,96.0
13,p,17,30.0
2,s,18,-16.0
19,p,15,34.0
8,p,10,18.0
0,s,19,-19.0
3,d,14,0.21428571428571427
18,m,1,18.0
10,d,4,2.5
13,s,18,-5.0
7,p,11,18.0
20,p,10,30.0
14,m,0,0.0
6,d,4,1.5
0,p,3,3.0
18,p,7,25.0
0,s,7,-7.0
18,m,15,270.0
4,m,20,80.0
11,s,3,8.0
13,p,1,14.0
16,p,10,26.0
16,p,3,19.0
9,p,10,19.0
4,s,9,-5.0
14,d,6,2.3333333333333335
2,d,10,0.2
6,d,12,0.5
4,p,14,18.0
6,d,11,0.5454545454545454
18,s,7,11.0
11,p,7,18.0
0,m,20,0.0
17,d,10,1.7
2,m,11,22.0
14,p,7,21.0
20,d,10,2.0
12,d,7,1.7142857142857142
18,m,5,90.0
11,p,3,14.0
12,s,9,3.0
12,p,19,31.0
4,s,16,-12.0
15,s,15,0.0
14,s,0,14.0
17,d,19,0.8947368421052632
20,d,12,1.6666666666666667
0,s,10,-10.0
9,p,5,14.0
12,m,8,96.0
2,p,13,15.0
1,d,3,0.3333333333333333
10,s,20,-10.0
10,m,17,170.0
13,p,8,21.0
11,p,3,14.0
6,p,17,23.0
4,s,15,-11.0
0,s,8,-8.0
15,s,13,2.0
13,p,4,17.0
8,m,20,160.0
8,p,14,22.0
16,s,18,-2.0
18,s,10,8.0
0,d,18,0.0
18,d,1,18.0
15,m,12,180.0
19,p,20,39.0
18,s,5,13.0
16,m,17,272.0
19,d,16,1.1875
8,m,10,80.0
3,m,7,21.0
17,s,14,3.0
15,d,3,5.0
8,p,6,14.0
20,p,13,33.0
3,m,12,36.0
1,m,6,6.0
6,p,18,24.0
16,s,15,1.0
17,d,15,1.1333333333333333
20,s,11,9.0
7,d,6,1.1666666666666667
9,d,15,0.6
0,p,8,8.0
7,p,0,7.0
19,m,3,57.0
6,d,16,0.375
0,s,5,-5.0
12,m,4,48.0
8,p,5,13.0
8,s,2,6.0
7,p,2,9.0
20,d,11,1.8181818181818181
14,p,4,18.0
8,p,8,16.0
0,d,1,0.0
18,p,8,26.0
18,s,6,12.0
8,s,11,-3.0
17,p,20,37.0
1,d,19,0.05263157894736842
19,p,9,28.0
20,s,4,16.0
8,d,17,0.47058823529411764
0,d,18,0.0
4,m,12,48.0
18,s,13,5.0
5,m,5,25.0
2,m,15,30.0
4,m,5,20.0
0,s,8,-8.0
5,p,13,18.0
3,p,17,20.0
1,m,6,6.0
12,d,16,0.75
3,s,12,-9.0
1,p,15,16.0
4,d,17,0.23529411764705882
14,s,20,-6.0
1,p,4,5.0
1,m,19,19.0
7,d,12,0.5833333333333334
4,m,2,8.0
6,p,13,19.0
0,d,10,0.0
15,m,19,285.0
0,p,1,1.0
15,s,7,8.0
10,p,18,28.0
0,s,14,-14.0
19,p,14,33.0
6,d,1,6.0
5,p,5,10.0
3,d,6,0.5
18,d,1,18.0
2,d,20,0.1
15,s,4,11.0
3,m,0,0.0
10,d,8,1.25
3,p,15,18.0
18,p,5,23.0
15,d,0,0.0
8,s,9,-1.0
13,s,1,12.0
7,m,9,63.0
4,m,5,20.0
4,d,2,2.0
0,m,4,0.0
5,m,6,30.0
2,p,4,6.0
18,m,8,144.0
14,s,15,-1.0
12,p,19,31.0
6,d,5,1.2
20,m,20,400.0
10,s,3,7.0
4,d,15,0.26666666666666666
2,d,20,0.1
19,p,9,28.0
4,m,8,32.0
11,m,18,198.0
3,p,12,15.0
4,p,3,7.0
18,m,3,54.0
17,p,18,35.0
5,d,13,0.38461538461538464
9,d,19,0.47368421052631576
8,d,15,0.5333333333333333
16,s,13,3.0
6,d,14,0.42857142857142855
1,m,0,0.0
9,m,14,126.0
0,s,16,-16.0
14,p,17,31.0
18,p,3,21.0
15,s,9,6.0
2,m,13,26.0
1,d,1,1.0
18,s,16,2.0
12,s,19,-7.0
6,s,10,-4.0
8,m,17,136.0
16,m,13,208.0
14,s,1,13.0
3,d,7,0.42857142857142855
10,d,8,1.25
5,p,4,9.0
5,s,2,3.0
6,s,15,-9.0
0,m,11,0.0
0,s,6,-6.0
0,p,1,1.0
0,d,17,0.0
7,d,9,0.7777777777777778
14,p,7,21.0
19,p,0,19.0
16,p,16,32.0
3,p,8,11.0
12,p,0,12.0
18,d,2,9.0
18,s,20,-2.0
7,d,4,1.75
6,d,14,0.42857142857142855
19,d,1,19.0
0,m,17,0.0
9,p,17,26.0
17,d,13,1.3076923076923077
8,s,12,-4.0
1,p,1,2.0
19,m,18,342.0
7,d,7,1.0
3,s,3,0.0
14,p,2,16.0
16,m,2,32.0
2,m,19,38.0
8,s,10,-2.0
18,s,9,9.0
0,m,6,0.0
0,m,2,0.0
6,s,10,-4.0
8,d,13,0.6153846153846154
0,m,14,0.0
12,m,18,216.0
9,m,18,162.0
12,d,13,0.9230769230769231
4,p,1,5.0
1,s,17,-16.0
8,p,20,28.0
4,p,17,21.0
16,s,4,12.0
20,d,7,2.857142857142857
19,p,9,28.0
4,s,12,-8.0
1,m,16,16.0
16,d,2,8.0
8,s,10,-2.0
14,m,7,98.0
20,d,6,3.3333333333333335
9,s,5,4.0
11,p,14,25.0
0,p,9,9.0
5,p,19,24.0
17,m,4,68.0
3,p,17,20.0
13,s,2,11.0
20,m,10,200.0
18,m,0,0.0
12,p,3,15.0
1,s,14,-13.0
7,m,1,7.0
13,p,13,26.0
1,s,2,-1.0
17,s,7,10.0
14,p,2,16.0
2,s,5,-3.0
4,d,18,0.2222222222222222
2,p,11,13.0
4,m,0,0.0
17,p,11,28.0
15,d,13,1.1538461538461537
10,m,7,70.0
9,p,12,21.0
9,s,20,-11.0
4,d,14,0.2857142857142857
7,m,20,140.0
12,p,0,12.0
19,m,2,38.0
7,m,0,0.0
15,s,20,-5.0
9,s,15,-6.0
8,m,7,56.0
17,p,13,30.0
15,s,13,2.0
5,p,10,15.0
4,s,14,-10.0
12,p,14,26.0
16,d,12,1.3333333333333333
12,d,11,1.0909090909090908
4,m,4,16.0
2,d,19,0.10526315789473684
13,d,17,0.7647058823529411
16,m,8,128.0
15,p,14,29.0
5,p,18,23.0
20,m,6,120.0
0,d,1,0.0
3,m,16,48.0
16,d,18,0.8888888888888888
9,s,4,5.0
7,m,10,70.0
6,p,9,15.0
9,d,13,0.6923076923076923
17,p,4,21.0
4,m,2,8.0
20,m,13,260.0
19,s,11,8.0
11,s,8,3.0
0,m,12,0.0
9,p,20,29.0
3,d,3,1.0
6,p,17,23.0
16,d,4,4.0
7,d,0,0.0
7,s,9,-2.0
10,m,18,180.0
16,s,16,0.0
2,m,16,32.0
18,p,13,31.0
12,m,12,144.0
0,p,11,11.0
3,s,1,2.0
2,m,5,10.0
9,m,6,54.0
2,s,5,-3.0
0,d,3,0.0
1,d,9,0.1111111111111111
0,d,7,0.0
4,d,3,1.3333333333333333
1,s,1,0.0
5,s,1,4.0
3,d,19,0.15789473684210525
17,p,18,35.0
2,m,2,4.0
1,s,0,1.0
9,p,15,24.0
7,d,3,2.3333333333333335
3,d,18,0.16666666666666666
20,d,17,1.1764705882352942
1,d,3,0.3333333333333333
4,p,11,15.0
16,p,8,24.0
18,m,20,360.0
20,m,14,280.0
11,p,0,11.0
2,d,6,0.3333333333333333
10,m,7,70.0
16,p,5,21.0
0,s,15,-15.0
17,d,16,1.0625
16,d,0,0.0
4,p,14,18.0
7,p,14,21.0
13,d,3,4.333333333333333
0,p,17,17.0
19,s,15,4.0
4,d,6,0.6666666666666666
8,d,15,0.5333333333333333
3,s,17,-14.0
15,s,10,5.0
1,d,14,0.07142857142857142
17,p,3,20.0
5,p,9,14.0
17,m,11,187.0
14,p,16,30.0
0,m,5,0.0
9,s,6,3.0
6,s,12,-6.0
5,d,3,1.6666666666666667
